Wall time,Step,Value
1535689883.56893,0,0.14156250655651093
1535689883.9933426,1,0.15843750536441803
1535689884.4069664,2,0.2874999940395355
1535689884.8450685,3,0.4959374964237213
1535689885.2788482,4,0.6353124976158142
1535689885.706099,5,0.7146875262260437
1535689886.153731,6,0.7612500190734863
1535689886.5947816,7,0.792187511920929
1535689887.0186117,8,0.7903125286102295
1535689887.434443,9,0.8190624713897705
1535689887.8574708,10,0.8146874904632568
1535689888.3393292,11,0.8231250047683716
1535689888.7753856,12,0.8381249904632568
1535689889.2664158,13,0.8421875238418579
1535689889.6840174,14,0.8512499928474426
1535689890.1181505,15,0.8565624952316284
1535689890.5521894,16,0.8521875143051147
1535689891.0621922,17,0.8643749952316284
1535689891.5023878,18,0.8528125286102295
1535689891.9242582,19,0.8584374785423279
1535689892.3533094,20,0.854687511920929
1535689892.7703238,21,0.8700000047683716
1535689893.1915078,22,0.8653125166893005
1535689893.6136646,23,0.8809375166893005
1535689894.0849156,24,0.8684375286102295
1535689894.5158305,25,0.8890625238418579
1535689894.9437962,26,0.8815624713897705
1535689895.3658826,27,0.8721874952316284
1535689895.7923863,28,0.8849999904632568
1535689896.2226436,29,0.8793749809265137
1535689896.6544983,30,0.8865625262260437
1535689897.0918078,31,0.8912500143051147
1535689897.5322547,32,0.8828125
1535689897.9537733,33,0.8934375047683716
1535689898.4946039,34,0.8809375166893005
1535689898.9222834,35,0.8809375166893005
1535689899.3360004,36,0.8931249976158142
1535689899.7660885,37,0.8896874785423279
1535689900.197553,38,0.8940625190734863
1535689900.6206524,39,0.8921874761581421
1535689901.0552292,40,0.8887500166893005
1535689901.5036438,41,0.9012500047683716
1535689901.930965,42,0.8915625214576721
1535689902.3577986,43,0.8893749713897705
1535689902.7670445,44,0.8899999856948853
1535689903.1922867,45,0.8921874761581421
1535689903.66242,46,0.8999999761581421
1535689904.0877116,47,0.8968750238418579
1535689904.4983752,48,0.9003124833106995
1535689904.9608674,49,0.8928124904632568
1535689905.3942957,50,0.8971874713897705
1535689905.9064348,51,0.8931249976158142
1535689906.3514872,52,0.8893749713897705
1535689906.7939665,53,0.8949999809265137
1535689907.2135239,54,0.9065625071525574
1535689907.6941292,55,0.9053124785423279
1535689908.122593,56,0.909375011920929
1535689908.5639822,57,0.903124988079071
1535689909.0072188,58,0.9075000286102295
1535689909.4695773,59,0.901562511920929
1535689909.880119,60,0.8965625166893005
1535689910.3097901,61,0.9034374952316284
1535689910.745964,62,0.9150000214576721
1535689911.1921618,63,0.9071875214576721
1535689911.6246397,64,0.9090625047683716
1535689912.0343242,65,0.8984375
1535689912.4595895,66,0.9096875190734863
1535689912.8902988,67,0.9065625071525574
1535689913.426702,68,0.9068750143051147
1535689913.868225,69,0.9078124761581421
1535689914.3038833,70,0.9150000214576721
1535689914.7589674,71,0.9143750071525574
1535689915.218128,72,0.9150000214576721
1535689915.6524408,73,0.9075000286102295
1535689916.0759375,74,0.9003124833106995
1535689916.4942818,75,0.9140625
1535689916.916751,76,0.910937488079071
1535689917.3766108,77,0.9178125262260437
1535689917.8339698,78,0.9021875262260437
1535689918.2448955,79,0.9181249737739563
1535689918.680287,80,0.9112499952316284
1535689919.1599846,81,0.9146875143051147
1535689919.5930023,82,0.9128124713897705
1535689920.0112271,83,0.9159374833106995
1535689920.4566512,84,0.9125000238418579
1535689920.9972422,85,0.9131249785423279
1535689921.4161973,86,0.918749988079071
1535689921.8619847,87,0.9184374809265137
1535689922.287668,88,0.9112499952316284
1535689922.6948955,89,0.903124988079071
1535689923.1408458,90,0.9184374809265137
1535689923.544727,91,0.9212499856948853
1535689923.9623363,92,0.9225000143051147
1535689924.3853934,93,0.9200000166893005
1535689924.804407,94,0.9106249809265137
1535689925.26509,95,0.9215624928474426
1535689925.7217097,96,0.9156249761581421
1535689926.1674948,97,0.9103124737739563
1535689926.6457846,98,0.9225000143051147
1535689927.0713675,99,0.9159374833106995
1535689927.5215595,100,0.9287499785423279
1535689928.0022461,101,0.9103124737739563
1535689928.5239286,102,0.9246875047683716
1535689928.9567208,103,0.9178125262260437
1535689929.4348028,104,0.9275000095367432
1535689929.8684368,105,0.9275000095367432
1535689930.3077312,106,0.9246875047683716
1535689930.7405114,107,0.9118750095367432
1535689931.1633513,108,0.9140625
1535689931.5854907,109,0.9209374785423279
1535689932.0010612,110,0.9221875071525574
1535689932.4498024,111,0.9203125238418579
1535689932.9304876,112,0.9143750071525574
1535689933.3689675,113,0.9165624976158142
1535689933.8429763,114,0.9240624904632568
1535689934.2836375,115,0.9206249713897705
1535689934.7250977,116,0.9234374761581421
1535689935.1413639,117,0.9278125166893005
1535689935.568108,118,0.9262499809265137
1535689936.0759063,119,0.9240624904632568
1535689936.5078456,120,0.9200000166893005
1535689936.9368975,121,0.9243749976158142
1535689937.39137,122,0.9228125214576721
1535689937.84058,123,0.925000011920929
1535689938.2677627,124,0.9256250262260437
1535689938.6953282,125,0.9300000071525574
1535689939.1406753,126,0.925000011920929
1535689939.591229,127,0.926562488079071
1535689940.014055,128,0.9300000071525574
1535689940.4370782,129,0.9278125166893005
1535689940.8792892,130,0.9253125190734863
1535689941.338873,131,0.9234374761581421
1535689941.7661338,132,0.9287499785423279
1535689942.1947641,133,0.9281250238418579
1535689942.6163979,134,0.9140625
1535689943.036983,135,0.934374988079071
1535689943.597194,136,0.925000011920929
1535689944.0484204,137,0.9346874952316284
1535689944.531863,138,0.926562488079071
1535689944.9931872,139,0.9287499785423279
1535689945.4573073,140,0.9303125143051147
1535689945.926388,141,0.9275000095367432
1535689946.3635118,142,0.9256250262260437
1535689946.802999,143,0.9359375238418579
1535689947.2838356,144,0.9300000071525574
1535689947.768435,145,0.9318749904632568
1535689948.190642,146,0.9356250166893005
1535689948.6310549,147,0.9275000095367432
1535689949.1090136,148,0.9337499737739563
1535689949.5311446,149,0.9281250238418579
1535689949.9486878,150,0.9325000047683716
1535689950.385189,151,0.9256250262260437
1535689950.8448727,152,0.9300000071525574
1535689951.3551455,153,0.9371874928474426
1535689951.8142872,154,0.9387500286102295
1535689952.284907,155,0.9275000095367432
1535689952.715692,156,0.9315624833106995
1535689953.131447,157,0.9325000047683716
1535689953.5677714,158,0.9284374713897705
1535689954.0331802,159,0.9287499785423279
1535689954.4752026,160,0.9340624809265137
1535689954.9094121,161,0.9353125095367432
1535689955.3595848,162,0.9321874976158142
1535689955.791296,163,0.934374988079071
1535689956.22721,164,0.9318749904632568
1535689956.716671,165,0.9375
1535689957.145857,166,0.9228125214576721
1535689957.5595222,167,0.9325000047683716
1535689957.9751694,168,0.9356250166893005
1535689958.406381,169,0.9318749904632568
1535689958.9221778,170,0.9271875023841858
1535689959.369854,171,0.9278125166893005
1535689959.8323662,172,0.9356250166893005
1535689960.2632148,173,0.9365624785423279
1535689960.701305,174,0.9412500262260437
1535689961.151333,175,0.9368749856948853
1535689961.5694056,176,0.934374988079071
1535689962.006246,177,0.9321874976158142
1535689962.4337103,178,0.9378125071525574
1535689962.8574872,179,0.9412500262260437
1535689963.3103,180,0.9325000047683716
1535689963.7651334,181,0.9359375238418579
1535689964.1763718,182,0.934374988079071
1535689964.599064,183,0.9399999976158142
1535689965.03147,184,0.9312499761581421
1535689965.4728293,185,0.9384375214576721
1535689965.9109347,186,0.9409375190734863
1535689966.415224,187,0.9403125047683716
1535689966.8420205,188,0.9293749928474426
1535689967.266272,189,0.9359375238418579
1535689967.696713,190,0.9346874952316284
1535689968.1360266,191,0.9446874856948853
1535689968.6015096,192,0.9449999928474426
1535689969.0913265,193,0.9381250143051147
1535689969.5207703,194,0.9387500286102295
1535689969.9810336,195,0.9365624785423279
1535689970.4063258,196,0.9378125071525574
1535689970.8285549,197,0.9353125095367432
1535689971.2543437,198,0.9334375262260437
1535689971.687265,199,0.9412500262260437
1535689972.1275811,200,0.9456250071525574
1535689972.5469997,201,0.9375
1535689973.0699415,202,0.9359375238418579
1535689973.495775,203,0.9387500286102295
1535689974.0247672,204,0.9434375166893005
1535689974.4502602,205,0.9412500262260437
1535689974.8941884,206,0.9375
1535689975.3298423,207,0.9415624737739563
1535689975.8632317,208,0.9396874904632568
1535689976.3464475,209,0.9381250143051147
1535689976.8116055,210,0.9396874904632568
1535689977.2305586,211,0.9371874928474426
1535689977.6841724,212,0.9424999952316284
1535689978.1025932,213,0.9462500214576721
1535689978.53044,214,0.932812511920929
1535689978.9600677,215,0.9431250095367432
1535689979.376117,216,0.9284374713897705
1535689979.856591,217,0.9474999904632568
1535689980.3160331,218,0.9428125023841858
1535689980.762372,219,0.9481250047683716
1535689981.1839778,220,0.9384375214576721
1535689981.7285304,221,0.9440624713897705
1535689982.1521776,222,0.942187488079071
1535689982.5777152,223,0.9424999952316284
1535689983.0037181,224,0.953125
1535689983.4690604,225,0.9428125023841858
1535689983.9050944,226,0.9424999952316284
1535689984.3897424,227,0.9509375095367432
1535689984.8110554,228,0.9350000023841858
1535689985.269146,229,0.9437500238418579
1535689985.7126887,230,0.9384375214576721
1535689986.1467478,231,0.9415624737739563
1535689986.5686803,232,0.9453125
1535689987.006338,233,0.9449999928474426
1535689987.429279,234,0.9437500238418579
1535689987.883924,235,0.9399999976158142
1535689988.3013692,236,0.9396874904632568
1535689988.733679,237,0.9387500286102295
1535689989.31639,238,0.9390624761581421
1535689989.7302933,239,0.9503124952316284
1535689990.1591673,240,0.9440624713897705
1535689990.5920436,241,0.9415624737739563
1535689991.0117905,242,0.9446874856948853
1535689991.4400747,243,0.953125
1535689991.8834457,244,0.942187488079071
1535689992.3002226,245,0.942187488079071
1535689992.7685041,246,0.9503124952316284
1535689993.1785321,247,0.9381250143051147
1535689993.5919738,248,0.9524999856948853
1535689994.0110397,249,0.9437500238418579
1535689994.4394066,250,0.9453125
1535689994.8623672,251,0.9390624761581421
1535689995.315877,252,0.9493749737739563
1535689995.7298942,253,0.9453125
1535689996.1462724,254,0.9409375190734863
1535689996.6513715,255,0.9521874785423279
1535689997.074793,256,0.9462500214576721
1535689997.5454211,257,0.9496874809265137
1535689998.0351417,258,0.9437500238418579
1535689998.4810495,259,0.9434375166893005
1535689998.915517,260,0.9487500190734863
1535689999.3352532,261,0.9418749809265137
1535689999.7709088,262,0.9462500214576721
1535690000.2775452,263,0.9481250047683716
1535690000.745275,264,0.9528124928474426
1535690001.282149,265,0.9465625286102295
1535690001.7364843,266,0.9412500262260437
1535690002.1693504,267,0.9496874809265137
1535690002.6006775,268,0.9459375143051147
1535690003.024287,269,0.9490625262260437
1535690003.452413,270,0.9453125
1535690003.8971329,271,0.9393749833106995
1535690004.423135,272,0.9481250047683716
1535690004.859066,273,0.9496874809265137
1535690005.2744772,274,0.9509375095367432
1535690005.7050834,275,0.9521874785423279
1535690006.1587784,276,0.9415624737739563
1535690006.6106098,277,0.9546874761581421
1535690007.0527964,278,0.9453125
1535690007.491714,279,0.9474999904632568
1535690007.930315,280,0.9459375143051147
1535690008.370755,281,0.9524999856948853
1535690008.815611,282,0.9478124976158142
1535690009.2350636,283,0.9443749785423279
1535690009.7297182,284,0.9449999928474426
1535690010.187215,285,0.948437511920929
1535690010.606563,286,0.9518749713897705
1535690011.0189679,287,0.9471874833106995
1535690011.4644315,288,0.9481250047683716
1535690011.9834769,289,0.9521874785423279
1535690012.4218695,290,0.9481250047683716
1535690012.8912148,291,0.9515625238418579
1535690013.3780296,292,0.9459375143051147
1535690013.8418865,293,0.9496874809265137
1535690014.2713728,294,0.9503124952316284
1535690014.701302,295,0.9478124976158142
1535690015.1603544,296,0.9556249976158142
1535690015.5890136,297,0.9503124952316284
1535690015.9969666,298,0.9465625286102295
1535690016.4223585,299,0.9506250023841858
1535690016.8531559,300,0.9381250143051147
1535690017.2701414,301,0.9540625214576721
1535690017.6924686,302,0.9456250071525574
1535690018.1258674,303,0.9509375095367432
1535690018.5947819,304,0.9509375095367432
1535690019.0325456,305,0.9540625214576721
1535690019.572109,306,0.9543750286102295
1535690019.9850802,307,0.9503124952316284
1535690020.4176471,308,0.9478124976158142
1535690020.8352578,309,0.9546874761581421
1535690021.3408911,310,0.9512500166893005
1535690021.7607257,311,0.9468749761581421
1535690022.2033682,312,0.9565625190734863
1535690022.6337988,313,0.9503124952316284
1535690023.0809515,314,0.9509375095367432
1535690023.5102656,315,0.9468749761581421
1535690023.9372404,316,0.9431250095367432
1535690024.3930757,317,0.953125
1535690024.8402677,318,0.9574999809265137
1535690025.2567735,319,0.9565625190734863
1535690025.7079196,320,0.957812488079071
1535690026.1496017,321,0.9443749785423279
1535690026.5735645,322,0.9546874761581421
1535690027.1121392,323,0.9481250047683716
1535690027.5441728,324,0.9471874833106995
1535690027.9834027,325,0.9546874761581421
1535690028.500582,326,0.9521874785423279
1535690028.9645863,327,0.9490625262260437
1535690029.3928053,328,0.9524999856948853
1535690029.8133888,329,0.9534375071525574
1535690030.2489061,330,0.9471874833106995
1535690030.7184725,331,0.9565625190734863
1535690031.2184,332,0.953125
1535690031.658218,333,0.9453125
1535690032.1025188,334,0.956250011920929
1535690032.5614052,335,0.9521874785423279
1535690033.0164459,336,0.9568750262260437
1535690033.4507785,337,0.956250011920929
1535690033.9331365,338,0.9521874785423279
1535690034.3844583,339,0.9553124904632568
1535690034.89094,340,0.957812488079071
1535690035.3243086,341,0.9521874785423279
1535690035.73929,342,0.9509375095367432
1535690036.2223651,343,0.9509375095367432
1535690036.660107,344,0.9487500190734863
1535690037.1276715,345,0.9546874761581421
1535690037.5715168,346,0.9534375071525574
1535690038.0083525,347,0.9503124952316284
1535690038.4937189,348,0.9468749761581421
1535690038.9291046,349,0.9571874737739563
1535690039.3561609,350,0.949999988079071
1535690039.7864153,351,0.9515625238418579
1535690040.21555,352,0.9571874737739563
1535690040.6636434,353,0.9546874761581421
1535690041.0966249,354,0.9565625190734863
1535690041.5203543,355,0.9565625190734863
1535690041.949431,356,0.9596874713897705
1535690042.456807,357,0.9593750238418579
1535690042.8757005,358,0.9478124976158142
1535690043.297837,359,0.9462500214576721
1535690043.7494125,360,0.9587500095367432
1535690044.1840105,361,0.9496874809265137
1535690044.6157844,362,0.9490625262260437
1535690045.0425334,363,0.9549999833106995
1535690045.4962928,364,0.9478124976158142
1535690045.9470024,365,0.9596874713897705
1535690046.3691552,366,0.953125
1535690046.8244445,367,0.9537500143051147
1535690047.2323825,368,0.9606249928474426
1535690047.6421976,369,0.956250011920929
1535690048.0639834,370,0.9556249976158142
1535690048.5014606,371,0.9534375071525574
1535690048.9143443,372,0.9590625166893005
1535690049.4110136,373,0.9549999833106995
1535690049.9632213,374,0.9543750286102295
1535690050.4064713,375,0.9581249952316284
1535690050.8253298,376,0.9553124904632568
1535690051.2590177,377,0.9549999833106995
1535690051.708597,378,0.9543750286102295
1535690052.1575334,379,0.9534375071525574
1535690052.585415,380,0.953125
1535690053.0333915,381,0.9534375071525574
1535690053.515565,382,0.9581249952316284
1535690053.956678,383,0.9549999833106995
1535690054.3850064,384,0.9515625238418579
1535690054.8544385,385,0.9565625190734863
1535690055.304006,386,0.9546874761581421
1535690055.7572577,387,0.9556249976158142
1535690056.1900997,388,0.9571874737739563
1535690056.6115444,389,0.9574999809265137
1535690057.0660317,390,0.9571874737739563
1535690057.577267,391,0.9546874761581421
1535690058.0163105,392,0.9543750286102295
1535690058.4448433,393,0.9581249952316284
1535690058.8698173,394,0.9574999809265137
1535690059.3035223,395,0.9571874737739563
1535690059.7365766,396,0.9624999761581421
1535690060.1472373,397,0.953125
1535690060.5770452,398,0.9568750262260437
1535690060.9934702,399,0.9584375023841858
1535690061.411538,400,0.957812488079071
1535690061.846766,401,0.9540625214576721
1535690062.2762747,402,0.9543750286102295
1535690062.6845582,403,0.9506250023841858
1535690063.1153555,404,0.9581249952316284
1535690063.5292044,405,0.9593750238418579
1535690064.0121336,406,0.9571874737739563
1535690064.4386709,407,0.9596874713897705
1535690065.0070238,408,0.9537500143051147
1535690065.4374638,409,0.9587500095367432
1535690065.8714032,410,0.9574999809265137
1535690066.3130114,411,0.9556249976158142
1535690066.744661,412,0.9543750286102295
1535690067.2139282,413,0.9574999809265137
1535690067.6737518,414,0.9515625238418579
1535690068.11482,415,0.956250011920929
1535690068.5742605,416,0.9596874713897705
1535690068.9901352,417,0.9568750262260437
1535690069.4280033,418,0.9581249952316284
1535690069.847722,419,0.9615625143051147
1535690070.3323245,420,0.9537500143051147
1535690070.807663,421,0.9618750214576721
1535690071.2513855,422,0.9628124833106995
