Wall time,Step,Value
1542338660.018212,0,83.02935791015625
1542338663.386682,1,88.41400909423828
1542338666.791916,2,81.30047607421875
1542338670.347409,3,82.85196685791016
1542338673.864867,4,87.52117919921875
1542338677.279385,5,86.51611328125
1542338680.743613,6,85.07564544677734
1542338684.107285,7,81.87954711914062
1542338687.552069,8,83.67666625976562
1542338690.995597,9,89.63362884521484
1542338694.506427,10,82.44386291503906
1542338697.928209,11,85.89329528808594
1542338701.340921,12,89.97563171386719
1542338704.852843,13,88.15938568115234
1542338708.269398,14,79.76935577392578
1542338711.703314,15,87.65895080566406
1542338715.142113,16,88.58700561523438
1542338718.660634,17,79.881103515625
1542338722.072198,18,89.82103729248047
1542338725.585377,19,89.92780303955078
1542338729.125709,20,85.1664810180664
1542338732.565662,21,82.24122619628906
1542338735.970544,22,77.9820785522461
1542338752.344656,0,83.52594757080078
1542338755.753841,1,89.15306091308594
1542338759.180068,2,82.9224624633789
1542338762.707831,3,83.27908325195312
1542338766.211719,4,81.15172576904297
1542338769.604482,5,84.1962890625
1542338773.129007,6,73.56684112548828
1542338776.544587,7,80.47740936279297
1542338779.979588,8,81.61494445800781
1542338783.400704,9,74.71550750732422
1542338786.943941,10,74.59455108642578
1542338790.344748,11,70.54206848144531
1542338793.756765,12,76.28528594970703
1542338797.291517,13,77.27201843261719
1542338800.692429,14,80.05048370361328
1542338804.117968,15,77.54338073730469
1542338807.548973,16,81.30195617675781
1542338811.075859,17,82.01997375488281
1542338814.510742,18,79.08576965332031
1542338818.033345,19,79.9307632446289
1542338821.596262,20,71.55487823486328
1542338825.04338,21,83.7737808227539
1542338828.473177,22,75.83891296386719
1542338844.107082,0,81.57401275634766
1542338847.530825,1,76.2282943725586
1542338850.939279,2,71.57376861572266
1542338854.473082,3,68.77784729003906
1542338857.949381,4,67.7911376953125
1542338861.371667,5,66.78060150146484
1542338864.866641,6,74.2001724243164
1542338868.288853,7,70.04458618164062
1542338871.70398,8,72.84293365478516
1542338875.114517,9,75.54422760009766
1542338878.620142,10,69.31293487548828
1542338882.070585,11,69.38883209228516
1542338885.491167,12,75.37186431884766
1542338889.044444,13,76.50047302246094
1542338892.474054,14,68.85372924804688
1542338895.883452,15,75.87548065185547
1542338899.327599,16,80.0750732421875
1542338902.86109,17,67.11762237548828
1542338906.318153,18,76.50438690185547
1542338909.810399,19,74.48601531982422
1542338913.354087,20,73.88522338867188
1542338916.816529,21,78.88475799560547
1542338920.241807,22,68.59939575195312
1542338923.667971,23,70.26779174804688
1542338927.199352,24,72.92720031738281
1542338930.65412,25,78.17154693603516
1542338934.096943,26,77.17967224121094
1542338937.617829,27,77.04598236083984
1542338941.043314,28,71.1113510131836
1542338944.511073,29,84.76799774169922
1542338948.046345,30,71.62258911132812
1542338951.503422,31,74.9766616821289
1542338954.931122,32,69.79707336425781
1542338958.382923,33,70.69465637207031
1542338962.014393,34,74.38618469238281
1542338965.45624,35,72.36328887939453
1542338968.926038,36,76.46138763427734
1542338972.4547,37,70.40058898925781
1542338975.886522,38,77.03571319580078
1542338979.309332,39,70.2989273071289
1542338982.744715,40,74.98121643066406
1542338986.302332,41,76.06427764892578
1542338989.746051,42,72.93517303466797
1542338993.194632,43,75.81409454345703
1542338996.835018,44,80.30311584472656
1542339000.288946,45,84.406005859375
1542339003.738998,46,73.62548065185547
1542339007.204579,47,76.51202392578125
1542339010.789702,48,77.51664733886719
1542339014.220227,49,67.99967193603516
1542339017.679714,50,75.21062469482422
1542339021.230057,51,76.84395599365234
1542339024.648264,52,73.77908325195312
1542339028.119538,53,71.50093841552734
1542339031.688647,54,70.08678436279297
1542339035.151027,55,69.52523040771484
1542339038.574295,56,78.28761291503906
1542339042.139432,57,66.28921508789062
1542339045.691593,58,73.24649810791016
1542339049.105967,59,67.4478759765625
1542339052.59789,60,74.21109771728516
1542339056.196817,61,74.78971099853516
1542339059.663909,62,71.30448913574219
1542339063.150057,63,72.82341766357422
1542339066.610742,64,73.79872131347656
1542339070.191801,65,77.50978088378906
1542339073.656272,66,71.10469818115234
1542339077.202636,67,71.71062469482422
1542339080.763312,68,74.07662963867188
1542339084.202223,69,74.67555236816406
1542339087.642183,70,72.65672302246094
1542339091.087075,71,72.85897064208984
1542339094.67252,72,71.01569366455078
1542339098.094826,73,73.36465454101562
1542339101.586085,74,74.97987365722656
1542339105.152453,75,70.66875457763672
1542339108.662692,76,75.61646270751953
1542339112.178521,77,75.43602752685547
1542339115.768464,78,74.80387878417969
1542339119.358075,79,72.20781707763672
1542339122.862276,80,67.5646743774414
1542339126.382321,81,72.81808471679688
1542339129.947233,82,73.4285659790039
1542339133.422638,83,74.00016784667969
1542339136.912019,84,74.54769897460938
1542339140.535611,85,71.49283599853516
1542339144.019986,86,78.72006225585938
1542339147.498926,87,72.8030014038086
1542339150.957103,88,74.94499969482422
1542339154.602839,89,71.39112091064453
1542339158.084779,90,69.72061920166016
1542339161.571552,91,71.33058166503906
1542339165.164922,92,71.73560333251953
1542339168.692087,93,68.98796081542969
1542339172.169693,94,73.58739471435547
1542339175.680015,95,72.23382568359375
1542339179.297871,96,74.94847106933594
1542339182.787548,97,73.94609069824219
1542339186.304087,98,75.79118347167969
1542339189.909849,99,72.39175415039062
1542339193.497031,100,72.21060943603516
