Wall time,Step,Value
1542330593.771011,0,0.1392499953508377
1542330598.62688,1,0.1626249998807907
1542330603.967445,2,0.19750000536441803
1542330609.302331,3,0.226500004529953
1542330614.742395,4,0.265562504529953
1542330620.343092,5,0.29893749952316284
1542330626.367225,6,0.34575000405311584
1542330631.647214,7,0.3709999918937683
1542330636.93853,8,0.4059999883174896
1542330642.371544,9,0.4270625114440918
1542330648.699252,10,0.4595000147819519
1542330654.203671,11,0.48212501406669617
1542330659.73419,12,0.5011249780654907
1542330665.177343,13,0.5169374942779541
1542330670.570972,14,0.5381875038146973
1542330676.334823,15,0.5529999732971191
1542330682.097686,16,0.567312479019165
1542330687.306656,17,0.5862500071525574
1542330693.086334,18,0.6028125286102295
1542330698.540527,19,0.6140000224113464
1542330704.057813,20,0.6338750123977661
1542330709.725728,21,0.6433749794960022
1542330715.767016,22,0.6550624966621399
1542330723.646888,23,0.6656249761581421
1542330730.538717,24,0.6728125214576721
1542330737.830201,25,0.6856250166893005
1542330745.21247,26,0.6898750066757202
1542330752.659244,27,0.6978124976158142
1542330759.529753,28,0.7094374895095825
1542330766.419234,29,0.7144374847412109
1542330773.913738,30,0.7201250195503235
1542330781.4283,31,0.7229375243186951
1542330789.097618,32,0.7307500243186951
1542330796.297797,33,0.7410625219345093
1542330803.815016,34,0.7367500066757202
1542330811.487926,35,0.7450000047683716
1542330819.084668,36,0.7495625019073486
1542330826.455177,37,0.754562497138977
1542330833.563963,38,0.7566249966621399
1542330841.057942,39,0.7576249837875366
1542330847.735775,40,0.7626875042915344
1542330854.629103,41,0.7645000219345093
1542330862.025837,42,0.7766249775886536
1542330869.835211,43,0.7723125219345093
1542330877.565033,44,0.773312509059906
1542330884.678667,45,0.7820000052452087
1542330892.007492,46,0.7770000100135803
1542330899.577857,47,0.7793750166893005
1542330907.353612,48,0.7868750095367432
1542330914.13283,49,0.7840625047683716
1542330921.232286,50,0.7875000238418579
1542330928.864628,51,0.792312502861023
1542330936.156164,52,0.7930625081062317
1542330943.494021,53,0.7948750257492065
1542330951.395934,54,0.7938125133514404
1542330959.210582,55,0.7963125109672546
1542330966.719385,56,0.7986249923706055
1542330973.90454,57,0.8021875023841858
1542330980.290691,58,0.8083750009536743
1542330986.901655,59,0.8008750081062317
1542330994.012932,60,0.8018749952316284
1542331000.862585,61,0.8037499785423279
1542331008.339935,62,0.8078749775886536
1542331015.64673,63,0.8098750114440918
1542331022.165577,64,0.8131250143051147
1542331030.645315,65,0.8103125095367432
1542331039.064238,66,0.8108124732971191
1542331046.324626,67,0.8156874775886536
1542331053.588353,68,0.8108749985694885
1542331059.926632,69,0.8173750042915344
1542331066.983664,70,0.8143749833106995
1542331074.297938,71,0.8168749809265137
1542331082.065144,72,0.8186874985694885
1542331089.887149,73,0.8196250200271606
1542331096.610547,74,0.8236874938011169
1542331103.568414,75,0.8168749809265137
1542331110.462585,76,0.8206250071525574
1542331117.743284,77,0.8220000267028809
1542331125.65593,78,0.8272500038146973
1542331132.326669,79,0.819937527179718
1542331138.941212,80,0.8266249895095825
1542331146.597205,81,0.8234999775886536
1542331154.402129,82,0.8281875252723694
1542331161.380948,83,0.8262500166893005
1542331168.811206,84,0.8236250281333923
1542331176.351967,85,0.8338750004768372
1542331184.002528,86,0.8298125267028809
1542331191.443104,87,0.8285624980926514
1542331198.591707,88,0.8266875147819519
1542331205.874919,89,0.8261250257492065
1542331213.432911,90,0.8307499885559082
1542331220.981466,91,0.8293750286102295
1542331228.147632,92,0.8287500143051147
1542331235.648141,93,0.8343124985694885
1542331242.517347,94,0.831375002861023
1542331249.928628,95,0.8320624828338623
1542331257.703472,96,0.8293750286102295
1542331264.892113,97,0.8348125219345093
1542331272.417046,98,0.8316875100135803
