Wall time,Step,Value
1535134260.434138,0,0.0015625000232830644
1535134261.7219703,1,0.0031250000465661287
1535134262.8580225,2,0.0024999999441206455
1535134263.9909859,3,0.0009374999790452421
1535134265.2159266,4,0.0015625000232830644
1535134266.3790991,5,0.0
1535134267.5195525,6,0.0
1535134268.6508043,7,0.0003124999930150807
1535134269.7807074,8,0.0
1535134270.8936772,9,0.0015625000232830644
1535134272.0508003,10,0.0
1535134273.1849961,11,0.0015625000232830644
1535134274.3318675,12,0.0006249999860301614
1535134275.47156,13,0.0006249999860301614
1535134276.7102249,14,0.0003124999930150807
1535134277.8405085,15,0.0
1535134279.0775692,16,0.0
1535134280.22971,17,0.0009374999790452421
1535134281.351156,18,0.0012499999720603228
1535134282.4876242,19,0.0012499999720603228
1535134283.6318433,20,0.0009374999790452421
1535134284.7680295,21,0.0015625000232830644
1535134285.9258232,22,0.0
1535134287.0663905,23,0.0009374999790452421
1535134288.2187417,24,0.0009374999790452421
1535134289.4491367,25,0.0015625000232830644
1535134290.5714176,26,0.0034374999813735485
1535134291.707394,27,0.008124999701976776
1535134292.8385093,28,0.005937499925494194
1535134293.967448,29,0.005625000223517418
1535134295.1044934,30,0.004999999888241291
1535134296.2395964,31,0.0043750000186264515
1535134297.3812091,32,0.0031250000465661287
1535134298.600415,33,0.0043750000186264515
1535134299.7255588,34,0.0043750000186264515
1535134300.8667083,35,0.002812500111758709
1535134302.096808,36,0.0034374999813735485
1535134303.2258084,37,0.0015625000232830644
1535134304.364244,38,0.002812500111758709
1535134305.5158708,39,0.0024999999441206455
1535134306.6636167,40,0.002812500111758709
1535134307.8083498,41,0.0034374999813735485
1535134308.9558299,42,0.002812500111758709
1535134310.1251507,43,0.0021875000093132257
1535134311.248051,44,0.0034374999813735485
1535134312.3846679,45,0.004062499850988388
1535134313.6199062,46,0.002812500111758709
1535134314.7385502,47,0.0021875000093132257
1535134315.887158,48,0.0034374999813735485
1535134317.03338,49,0.0012499999720603228
1535134318.2408721,50,0.0012499999720603228
1535134319.3781805,51,0.0021875000093132257
1535134320.498063,52,0.0031250000465661287
1535134321.6731148,53,0.0018749999580904841
1535134322.8365529,54,0.0021875000093132257
1535134323.9677975,55,0.0006249999860301614
1535134325.119409,56,0.0009374999790452421
1535134326.3687122,57,0.0012499999720603228
1535134327.5150514,58,0.002812500111758709
1535134328.6624436,59,0.002812500111758709
1535134329.798893,60,0.0024999999441206455
1535134330.9321067,61,0.0015625000232830644
1535134332.0605364,62,0.0037499999161809683
1535134333.2157364,63,0.0034374999813735485
