Wall time,Step,Value
1535642335.219838,0,0.13843749463558197
1535642337.543857,1,0.09062500298023224
1535642340.3305602,2,0.10218749940395355
1535642343.4236999,3,0.08874999731779099
1535642346.006329,4,0.08874999731779099
1535642349.3908582,5,0.10781250149011612
1535642351.7335677,6,0.09437499940395355
1535642355.0886493,7,0.09125000238418579
1535642358.2164726,8,0.10406249761581421
1535642360.8227046,9,0.10312499850988388
1535642363.9676738,10,0.1028124988079071
1535642366.4897213,11,0.10000000149011612
1535642369.3554583,12,0.10343749821186066
1535642372.6711073,13,0.10374999791383743
1535642375.6678436,14,0.10187499970197678
1535642378.0280704,15,0.10437499731779099
1535642380.5753818,16,0.11031249910593033
1535642384.1346807,17,0.11468750238418579
1535642387.2988393,18,0.10093750059604645
1535642389.7661772,19,0.0925000011920929
1535642392.659912,20,0.11343750357627869
1535642396.1550333,21,0.11093749850988388
1535642398.9631193,22,0.10687500238418579
1535642401.227438,23,0.10750000178813934
1535642404.2280846,24,0.10249999910593033
1535642407.8686833,25,0.10562500357627869
1535642410.4956453,26,0.11093749850988388
1535642413.077603,27,0.11406250298023224
1535642415.5934694,28,0.11187499761581421
1535642418.7945144,29,0.11156249791383743
1535642421.300179,30,0.11968749761581421
1535642424.1401863,31,0.11812499910593033
1535642427.0575233,32,0.11625000089406967
1535642429.6879518,33,0.10999999940395355
1535642432.387755,34,0.10499999672174454
1535642435.1639867,35,0.12125000357627869
1535642437.8388066,36,0.10125000029802322
1535642439.9599087,37,0.10750000178813934
1535642442.956703,38,0.12531250715255737
1535642445.4268713,39,0.12281250208616257
1535642448.3958468,40,0.11812499910593033
1535642450.891782,41,0.11437500268220901
1535642454.4448476,42,0.12531250715255737
1535642457.5619721,43,0.12312500178813934
1535642460.8564637,44,0.14218750596046448
1535642463.203251,45,0.11937499791383743
1535642465.7549639,46,0.11625000089406967
1535642468.2724779,47,0.1365624964237213
1535642470.9284854,48,0.1368750035762787
1535642473.3618076,49,0.12843750417232513
1535642476.0531847,50,0.1353124976158142
1535642479.3510246,51,0.14281250536441803
1535642482.8427925,52,0.109375
1535642486.133183,53,0.12812499701976776
1535642489.3215973,54,0.1328125
1535642491.6238596,55,0.13500000536441803
1535642494.2302773,56,0.13500000536441803
1535642496.4460123,57,0.12468750029802322
1535642499.1710556,58,0.14656250178813934
1535642501.9939084,59,0.1496874988079071
1535642505.657812,60,0.1628125011920929
1535642507.9264224,61,0.15656250715255737
1535642510.4056416,62,0.13781249523162842
1535642513.4723074,63,0.13437500596046448
1535642516.5381827,64,0.15687499940395355
1535642519.5492635,65,0.12031249701976776
1535642522.1014767,66,0.140625
1535642525.0008147,67,0.16562500596046448
1535642527.7149699,68,0.1525000035762787
1535642530.4892635,69,0.1459375023841858
1535642533.859709,70,0.15031249821186066
1535642536.6273193,71,0.14656250178813934
1535642540.0630033,72,0.14281250536441803
1535642542.763423,73,0.1418749988079071
1535642545.3031485,74,0.15843750536441803
1535642548.6588757,75,0.15406249463558197
1535642551.4958708,76,0.16843749582767487
1535642554.4330678,77,0.17125000059604645
1535642556.4861023,78,0.16500000655651093
1535642558.6944509,79,0.15625
1535642560.5785615,80,0.14343750476837158
1535642563.1957443,81,0.16468749940395355
1535642565.6630282,82,0.16249999403953552
1535642567.7541873,83,0.1628125011920929
1535642570.9881241,84,0.16218750178813934
1535642574.574377,85,0.18468749523162842
1535642577.3746307,86,0.17125000059604645
1535642580.185996,87,0.15437500178813934
1535642584.1884203,88,0.15718750655651093
1535642586.4214182,89,0.1615625023841858
1535642589.2963011,90,0.16468749940395355
1535642592.2694104,91,0.18687500059604645
1535642595.676667,92,0.1731249988079071
1535642597.844984,93,0.17374999821186066
1535642599.9124477,94,0.1653124988079071
1535642602.102733,95,0.17125000059604645
1535642604.7981424,96,0.17093749344348907
1535642607.7119129,97,0.171875
1535642610.2526655,98,0.18187500536441803
1535642612.956151,99,0.18968750536441803
1535642615.5483375,100,0.18718749284744263
1535642617.6577644,101,0.1875
1535642620.6822937,102,0.1834374964237213
1535642623.7726865,103,0.17906250059604645
1535642625.9720874,104,0.1771875023841858
1535642628.7184515,105,0.18781250715255737
1535642630.9352202,106,0.1875
1535642633.941022,107,0.18312500417232513
1535642636.5648313,108,0.18718749284744263
1535642638.9659593,109,0.1821874976158142
1535642641.7840567,110,0.18718749284744263
1535642645.5021536,111,0.21812500059604645
1535642647.9139457,112,0.20749999582767487
1535642650.8880424,113,0.1915625035762787
1535642653.58371,114,0.19468750059604645
1535642656.6796196,115,0.17937499284744263
1535642659.2911131,116,0.2056249976158142
1535642661.363053,117,0.20656250417232513
1535642664.5899026,118,0.19437499344348907
1535642667.6512718,119,0.19187499582767487
1535642670.2244763,120,0.18406249582767487
1535642673.583633,121,0.21531249582767487
1535642676.3208175,122,0.2109375
1535642679.5228267,123,0.2096875011920929
1535642682.179951,124,0.19218750298023224
1535642685.1757126,125,0.20624999701976776
1535642688.2155037,126,0.2199999988079071
1535642691.3529239,127,0.20937499403953552
1535642694.008392,128,0.21062499284744263
1535642697.1289132,129,0.21656249463558197
1535642699.6816626,130,0.2175000011920929
1535642702.6385388,131,0.20906250178813934
1535642705.8253496,132,0.2096875011920929
1535642708.6675344,133,0.21812500059604645
1535642711.319615,134,0.20593750476837158
1535642714.1498082,135,0.21250000596046448
1535642716.7794356,136,0.20874999463558197
1535642719.384619,137,0.23343749344348907
1535642722.2431247,138,0.21718749403953552
1535642725.7119305,139,0.20093749463558197
1535642728.886182,140,0.2018750011920929
1535642732.237989,141,0.24656249582767487
1535642735.4614055,142,0.23250000178813934
1535642738.53699,143,0.23250000178813934
1535642741.681613,144,0.24062499403953552
1535642745.4189277,145,0.2368749976158142
1535642747.9858108,146,0.25218749046325684
1535642751.1363204,147,0.23250000178813934
1535642754.8081117,148,0.234375
1535642757.3282719,149,0.23937499523162842
1535642760.1744914,150,0.23531250655651093
1535642762.628875,151,0.23718750476837158
1535642766.0996828,152,0.22843749821186066
1535642768.090619,153,0.22718749940395355
1535642770.423208,154,0.23937499523162842
1535642772.8929665,155,0.23656250536441803
1535642775.627264,156,0.2421875
